,prediction
1873,35.96031
1874,28.813116
1875,36.96887
1876,34.696037
1877,33.265423
1878,34.717583
1879,32.67952
1880,27.340845
1881,26.339718
1882,30.415634
1883,41.628223
1884,32.81688
1885,15.511417
1886,31.475714
1887,30.470676
1888,33.086765
1889,35.086292
1890,37.58965
1891,35.491203
1892,34.201294
1893,29.502794
1894,20.278051
1895,33.53288
1896,40.66244
1897,38.942997
1898,37.81332
1899,30.995663
1900,36.249332
1901,38.438435
1902,39.953487
1903,38.394127
1904,34.01144
1905,30.373848
1906,29.081987
1907,34.332657
1908,40.232353
1909,30.414236
1910,25.570934
1911,31.774828
1912,34.39918
1913,36.53844
1914,36.141876
1915,38.114555
1916,36.108482
1917,29.37464
1918,25.756084
1919,28.816372
1920,45.03563
1921,40.66254
1922,36.59678
1923,35.43739
1924,35.577065
1925,42.700924
1926,36.5928
1927,38.5659
1928,34.15417
1929,33.538055
1930,26.90696
1931,32.156002
1932,42.05131
1933,32.935432
1934,48.382492
1935,30.113665
1936,30.21149
1937,29.602308
1938,35.69129
1939,33.297688
1940,31.67042
1941,21.855028
1942,20.66509
1943,25.833097
1944,29.834478
1945,37.355705
1946,33.178226
1947,28.59584
1948,38.151268
1949,30.997692
1950,34.146248
1951,33.142094
1952,30.799715
1953,25.20606
1954,22.018621
1955,29.888237
1956,34.613876
1957,48.027657
1958,25.988407
1959,28.364016
1960,31.433754
1961,35.342705
1962,33.73344
1963,32.76821
1964,23.22593
1965,16.373207
1966,28.393559
1967,31.792505
1968,34.55896
1969,35.434513
1970,29.147184
1971,32.563564
1972,36.623222
1973,29.33129
1974,35.81863
1975,29.172922
1976,27.662302
1977,27.931395
1978,28.613466
1979,37.42428
1980,28.58682
1981,8.416256
1982,39.494392
1983,28.263775
1984,32.69821
1985,25.928165
1986,20.93134
1987,32.68895
1988,27.931395
1989,23.962965
1990,17.990814
1991,14.52396
1992,19.329842
1993,24.294348
1994,26.764124
1995,28.654675
1996,25.143373
1997,30.401924
1998,31.848614
1999,26.253082
2000,27.647463
2001,25.815378
2002,19.931887
2003,22.204184
2004,22.794537
2005,35.984352
2006,28.953976
2007,9.338883
2008,31.373247
2009,15.779263
2010,32.43479
2011,32.502045
2012,33.77327
2013,36.21676
2014,33.3322
2015,26.13471
2016,21.690414
2017,28.904959
2018,37.94392
2019,36.547813
2020,35.00999
2021,32.14167
2022,38.914883
2023,34.31209
2024,34.156918
2025,36.98446
2026,32.948254
2027,27.644493
2028,29.68035
2029,31.971666
2030,38.289806
2031,37.03639
2032,7.833195
2033,42.079395
2034,34.87808
2035,29.525415
2036,25.83773
2037,33.11444
2038,30.402914
2039,29.322313
2040,22.451681
2041,16.112823
2042,24.499186
2043,28.450777
2044,32.563686
2045,32.77166
2046,28.71944
2047,33.922237
2048,35.174553
2049,30.742252
2050,29.147205
2051,29.227133
2052,24.26947
2053,22.63579
2054,27.727058
2055,33.109745
2056,35.075035
2057,11.463411
2058,36.801823
2059,38.095158
2060,35.101807
2061,39.190525
2062,34.01094
2063,38.215168
2064,40.89178
2065,31.997707
2066,19.733835
2067,38.341667
2068,47.653183
2069,45.511208
2070,39.63776
2071,30.974354
2072,41.32207
2073,41.97954
2074,36.587803
2075,35.97343
2076,39.84618
2077,32.550755
2078,33.238163
2079,32.28594
2080,46.73892
2081,25.679941
2082,31.825336
2083,31.350191
2084,38.390987
2085,31.111122
2086,33.897873
2087,26.41742
2088,17.700274
2089,27.210909
2090,35.418716
2091,36.275776
2092,40.51365
2093,30.067467
2094,38.527134
2095,36.791054
2096,30.366789
2097,32.91419
2098,33.405754
2099,28.05301
2100,27.306322
2101,30.812813
2102,39.25781
2103,34.622257
2104,3.4214654
2105,38.315315
2106,32.954784
2107,25.12529
2108,25.81596
2109,26.449429
2110,27.426497
2111,26.47814
2112,21.743052
2113,15.425889
2114,23.603718
2115,26.827917
2116,31.818678
2117,29.08804
2118,24.277952
2119,31.43475
2120,27.224812
2121,29.749825
2122,24.182152
2123,24.404554
2124,23.925417
2125,21.633272
2126,25.183472
2127,28.258862
2128,31.529783
2129,27.766722
2130,31.94814
2131,32.729103
2132,31.201904
2133,34.634247
2134,33.47158
2135,32.15336
2136,29.50719
2137,16.900255
2138,31.32816
2139,34.655598
2140,39.701828
2141,37.52419
2142,29.847673
2143,36.048542
2144,33.709534
2145,34.02933
2146,35.74149
2147,32.33764
2148,29.57872
2149,25.734022
2150,31.55811
2151,37.829903
2152,32.964672
2153,14.826222
2154,38.3016
2155,32.997723
2156,25.699572
2157,25.716412
2158,26.68419
2159,30.550747
2160,25.564276
2161,19.124302
2162,16.848692
2163,24.685171
2164,24.720583
2165,30.689753
2166,29.221706
2167,25.595469
2168,28.24208
2169,29.480742
2170,29.064419
2171,26.231197
2172,24.368977
2173,21.72186
2174,26.656239
2175,26.5399
2176,27.977518
2177,26.213972
2178,13.871185
2179,36.343884
2180,33.092617
2181,17.267344
2182,26.576235
2183,26.57062
2184,33.609463
2185,28.71517
2186,26.563019
2187,22.646235
2188,13.37907
2189,29.962591
2190,26.023296
2191,30.761087
2192,29.094477
2193,26.5403
2194,30.953089
2195,31.828121
2196,29.167408
2197,31.27943
2198,26.988598
2199,23.361128
2200,23.761456
2201,27.136814
2202,15.6654825
2203,10.37906
2204,33.236572
2205,29.070705
2206,25.644407
2207,41.671844
2208,29.124348
2209,28.590282
2210,20.179323
2211,14.021053
2212,25.03674
2213,26.19992
2214,31.892073
2215,34.02933
2216,27.971771
2217,39.629192
2218,31.590004
2219,34.465782
2220,31.19806
2221,28.848768
2222,24.229708
2223,21.13957
2224,25.597576
2225,37.480988
2226,36.546326
2227,8.416256
2228,22.969036
2229,29.112427
2230,27.69555
2231,32.509655
2232,27.573666
2233,31.18106
2234,22.255735
2235,17.641174
2236,31.484621
2237,33.453163
2238,32.911484
2239,29.818384
2240,24.099335
2241,32.724037
2242,27.762932
2243,30.030914
2244,29.48103
2245,27.409971
2246,25.93862
2247,27.491808
2248,25.303106
2249,25.482994
2250,29.75019
2251,37.636646
2252,38.282345
2253,25.876602
2254,25.313437
2255,31.935818
2256,30.21149
2257,25.950792
2258,18.241777
2259,12.671052
2260,22.363888
2261,27.925623
2262,31.552753
2263,31.22651
2264,24.48193
2265,30.644054
2266,30.059704
2267,25.845348
2268,29.65638
2269,27.536978
2270,20.805443
2271,21.811365
2272,24.45878
2273,33.78893
2274,29.882647
2275,9.783535
2276,25.863691
2277,25.241905
2278,29.966757
2279,30.21149
2280,33.39636
2281,38.07176
2282,34.403633
2283,31.990528
2284,25.644407
2285,17.601212
2286,30.463957
2287,36.325306
2288,39.803616
2289,34.639843
2290,28.823315
2291,36.8984
2292,37.622337
2293,34.692112
2294,32.25216
2295,33.38196
2296,27.575384
2297,26.490932
2298,29.866405
2299,41.363735
2300,31.128021
2301,8.311979
2302,39.98144
2303,33.25596
2304,32.2417
2305,31.64322
2306,30.806553
2307,32.50591
2308,33.97368
2309,28.86982
2310,17.789066
2311,32.119934
2312,35.647514
2313,38.32568
2314,36.068592
2315,32.01453
2316,34.8746
2317,33.702465
2318,38.34747
2319,35.10772
2320,32.25809
2321,30.257547
2322,20.79392
2323,31.901264
2324,41.021797
2325,47.336376
2326,32.854607
2327,30.86088
2328,32.07689
2329,35.80316
2330,33.74497
2331,31.825336
2332,25.491793
2333,16.701715
2334,29.754116
2335,34.51984
2336,37.3862
2337,37.147213
2338,29.65456
2339,38.441845
2340,34.95152
2341,35.55079
2342,30.761087
2343,34.256824
2344,26.786121
2345,26.180557
2346,30.748158
2347,28.506544
2348,35.883835
2349,37.660107
2350,12.769351
2351,59.82737
2352,42.45367
2353,33.144028
2354,32.250866
2355,39.295456
2356,31.568924
2357,34.68234
2358,27.981451
2359,22.990622
2360,28.969063
2361,40.095592
2362,36.28547
2363,36.17819
2364,30.444424
2365,34.371227
2366,35.886406
2367,35.469692
2368,34.270546
2369,33.805588
2370,30.027748
2371,29.306412
2372,31.029852
2373,39.311245
2374,42.689957
2375,4.2310615
2376,40.82568
2377,34.449245
2378,28.630846
2379,28.667114
2380,38.913673
2381,31.228788
2382,30.866213
2383,20.37126
2384,17.534983
2385,25.815378
2386,32.359596
2387,35.27346
2388,30.991867
2389,27.745657
2390,34.825363
2391,32.751823
2392,31.872574
2393,32.664265
2394,26.550064
2395,24.375242
2396,26.08963
2397,28.707384
2398,35.2143
2399,7.3786745
2400,31.978891
2401,31.309519
2402,29.299461
2403,35.2443
2404,34.649048
2405,30.67459
2406,21.855028
2407,16.108006
2408,27.224812
2409,32.835777
2410,36.934063
2411,34.274853
2412,30.67459
2413,35.118427
2414,34.886444
2415,37.224064
2416,31.041039
2417,34.02933
2418,25.20606
2419,22.982124
2420,29.773891
2421,38.442783
2422,37.017967
2423,5.0393925
2424,34.934578
2425,28.118143
2426,25.342926
2427,37.86275
2428,30.51448
2429,24.264206
2430,20.204235
2431,13.160537
2432,25.86052
2433,27.182526
2434,32.561916
2435,33.78893
2436,25.254997
2437,37.029263
2438,31.83189
2439,30.605274
2440,28.58682
2441,27.098131
2442,22.255735
2443,22.103447
2444,25.436964
2445,28.493261
2446,36.081768
2447,2.2994256
2448,30.566027
2449,30.909357
2450,33.49274
2451,34.06946
2452,34.76964
2453,33.973915
2454,25.759615
2455,16.754322
2456,31.106817
2457,38.144188
2458,41.62937
2459,34.50584
2460,28.569603
2461,39.36354
2462,35.2841
2463,37.27881
2464,33.368256
2465,33.39097
2466,26.823473
2467,27.279526
2468,29.2687
2469,41.62665
2470,24.624035
2471,17.76382
2472,41.620506
2473,31.19522
2474,38.598885
2475,32.250145
2476,26.84601
2477,26.62715
2478,31.195236
2479,29.659266
2480,28.877794
2481,14.935424
2482,26.06208
2483,38.736008
2484,34.869232
2485,34.12953
2486,27.311417
2487,25.513891
2488,27.939224
2489,34.87808
2490,31.466536
2491,32.52113
2492,31.704922
2493,21.513975
2494,29.492672
2495,30.955223
2496,39.636578
2497,29.346285
2498,36.25003
2499,33.3543
2500,34.933033
2501,36.675724
2502,37.6052
2503,28.453243
2504,22.744843
2505,34.563755
2506,41.245697
2507,39.293354
2508,40.840816
2509,28.663822
2510,34.060184
2511,38.031975
2512,39.340973
2513,38.81857
2514,34.29008
2515,31.68558
2516,30.460417
2517,32.68837
2518,46.739666
2519,38.668636
2520,42.738087
2521,32.849834
2522,34.5883
2523,38.745586
2524,36.849373
2525,35.53602
2526,24.472164
2527,23.981972
2528,30.710373
2529,38.27945
2530,38.72048
2531,39.2109
2532,30.098343
2533,42.77963
2534,30.992233
2535,36.435097
2536,36.4951
2537,35.409637
2538,30.351566
2539,31.047709
2540,30.920452
2541,41.653114
2542,37.862297
2543,7.7215233
2544,32.40525
2545,19.129623
2546,25.646364
2547,25.027023
2548,27.998232
2549,27.46339
2550,25.088648
2551,23.070717
2552,8.971581
2553,23.14288
2554,29.033981
2555,31.731758
2556,34.378643
2557,26.777958
2558,25.262024
2559,25.94605
2560,25.081263
2561,30.029911
2562,26.808079
2563,23.87897
2564,22.776237
2565,25.272686
2566,31.30535
2567,28.894903
2568,9.345585
2569,33.01338
2570,22.724617
2571,27.846403
2572,26.235882
2573,34.494152
2574,32.051834
2575,28.499533
2576,19.578827
2577,18.5246
2578,24.528353
2579,30.710327
2580,30.988909
2581,30.280972
2582,25.815159
2583,36.8163
2584,29.589844
2585,28.15251
2586,26.008366
2587,26.550064
2588,24.156685
2589,26.642235
2590,27.174133
2591,27.28835
2592,47.881165
2593,22.252077
2594,20.649014
2595,28.54611
2596,29.580778
2597,34.46002
2598,32.01453
2599,31.769018
2600,22.031448
2601,18.233974
2602,25.62764
2603,29.421144
2604,36.95738
2605,33.174294
2606,27.798243
2607,38.19379
2608,34.974606
2609,31.284725
2610,31.67069
2611,29.11344
2612,25.12529
2613,25.192038
2614,27.584965
2615,39.989014
2616,27.998232
2617,12.596777
2618,47.448185
2619,36.090435
2620,29.322313
2621,27.746922
2622,34.04766
2623,30.956394
2624,32.729103
2625,20.284637
2626,16.636787
2627,27.195024
2628,32.369957
2629,32.913277
2630,31.467545
2631,28.364016
2632,37.64644
2633,32.346092
2634,33.21078
2635,31.31184
2636,30.853651
2637,24.868256
2638,22.510023
2639,29.170551
2640,36.13926
2641,37.65061
2642,7.7619195
2643,42.102947
2644,33.723713
2645,23.094616
2646,37.90231
2647,37.400146
2648,34.02933
2649,40.74145
2650,38.830627
2651,32.156002
2652,26.055096
2653,35.501717
2654,40.960724
2655,46.249844
2656,43.10229
2657,32.25351
2658,36.208843
2659,37.999893
2660,43.273823
2661,40.63578
2662,43.233936
2663,33.677467
2664,33.34506
2665,37.493954
2666,43.838177
2667,45.36795
2668,31.45403
2669,29.825829
2670,28.944601
2671,32.883545
2672,34.29539
2673,24.16906
2674,14.743151
2675,27.156755
2676,35.440365
2677,31.195236
2678,35.889782
2679,34.39918
2680,31.293093
2681,32.964672
2682,29.947668
2683,33.19398
2684,33.993546
2685,27.623451
2686,28.149357
2687,31.507961
2688,31.192547
2689,25.669628
2690,48.692894
2691,35.685432
2692,28.489546
2693,27.190615
2694,27.91141
2695,25.291016
2696,31.738014
2697,24.164667
2698,16.023806
2699,21.324009
2700,36.772984
2701,34.81212
2702,30.00818
2703,25.699572
2704,27.755667
2705,33.198006
2706,25.151999
2707,28.149357
2708,31.3034
2709,24.107122
2710,25.63005
2711,27.231993
2712,29.046532
2713,29.162693
2714,27.332695
2715,31.948141
2716,32.910194
2717,23.987467
2718,22.153122
2719,17.808563
2720,30.631092
2721,32.62638
2722,32.10797
2723,26.460789
2724,24.674196
2725,22.961884
2726,25.167667
2727,37.05976
2728,33.637524
2729,28.007252
2730,27.173641
2731,26.028864
2732,30.12825
2733,9.419383
2734,38.800148
2735,37.407093
2736,29.986103
2737,31.498041
2738,34.47413
2739,30.799715
2740,29.441364
2741,27.976269
2742,18.306967
2743,30.190825
2744,33.77327
2745,38.906193
2746,36.544567
2747,24.9989
2748,32.892754
2749,30.48234
2750,26.515596
2751,31.34045
2752,34.722073
2753,20.585375
2754,28.056715
2755,30.59079
2756,22.221859
2757,41.52935
2758,23.217173
2759,38.895245
2760,39.930946
2761,32.47202
2762,15.468144
2763,40.381718
2764,39.300507
2765,41.03737
2766,32.986526
2767,19.540855
2768,25.327545
2769,33.938915
2770,30.598202
2771,36.134743
2772,43.17449
2773,32.447586
2774,31.744585
2775,21.385494
2776,34.172962
2777,32.889454
2778,24.230213
2779,22.069126
2780,26.259453
2781,42.177723
2782,29.943886
2783,21.304323
2784,12.477891
2785,15.598997
2786,19.095535
2787,21.621202
2788,25.07971
2789,28.431265
2790,32.137108
2791,39.90107
2792,34.07105
2793,29.075855
2794,24.550446
2795,19.095535
2796,12.689701
2797,27.838816
2798,22.24849
2799,29.597494
2800,30.123308
2801,19.705875
2802,17.024317
2803,26.575054
2804,21.696869
2805,23.520296
2806,29.322313
2807,19.142372
2808,23.04563
2809,32.511993
2810,20.46
2811,15.68825
2812,21.314701
2813,26.606377
2814,16.102451
2815,29.878002
2816,29.324726
2817,20.772177
2818,20.134974
2819,23.984083
2820,26.717724
2821,22.75026
2822,23.402443
2823,29.853283
2824,28.935183
2825,20.633564
2826,23.080114
2827,19.813871
2828,23.892817
2829,18.31176
2830,30.385576
2831,24.868256
2832,19.77941
2833,22.488194
2834,24.5359
2835,19.43536
2836,29.773891
2837,20.170704
2838,26.420574
2839,23.22593
2840,21.983896
2841,25.83773
2842,28.541138
2843,17.072166
2844,22.90943
2845,24.294258
2846,26.767782
2847,18.72173
2848,28.360773
2849,25.23838
2850,15.611019
2851,19.546541
2852,23.324358
2853,17.602604
2854,28.420809
2855,19.77941
2856,23.205883
2857,29.70577
2858,41.63841
2859,26.000156
2860,25.661064
2861,32.81325
2862,48.876247
2863,33.3543
2864,24.925737
2865,15.774634
2866,16.088772
2867,21.13957
2868,28.429123
2869,32.37151
2870,36.646366
2871,36.55709
2872,48.350746
2873,40.153877
2874,31.533667
2875,21.54932
2876,22.16687
2877,15.0940075
2878,32.69698
2879,28.07541
2880,32.952187
2881,27.540953
2882,28.3427
2883,23.760878
2884,17.244785
2885,21.210272
2886,36.751728
2887,21.425507
2888,19.189722
2889,9.306893
2890,11.3903
2891,14.559369
2892,21.220736
2893,19.008345
2894,25.01151
2895,23.692589
2896,32.71318
2897,20.911518
2898,24.752625
2899,16.334885
2900,14.286684
2901,16.39978
2902,21.111595
2903,15.814494
2904,19.22919
2905,25.748592
2906,15.098523
2907,20.60415
2908,25.498737
2909,41.26055
2910,27.39065
2911,19.870338
2912,11.973587
2913,13.697605
2914,16.239641
2915,19.822006
2916,24.709011
2917,29.68035
2918,30.812813
2919,38.442783
2920,30.940369
2921,22.123638
2922,21.913887
2923,16.520185
2924,11.465139
2925,29.064676
2926,21.675587
2927,27.740988
2928,24.79217
2929,19.268175
2930,27.298233
2931,34.571026
2932,19.284496
2933,29.479677
2934,35.485237
2935,55.1814
2936,35.03093
2937,27.13542
2938,19.304384
2939,12.2163315
2940,19.872625
2941,37.715397
2942,41.226536
2943,38.398285
2944,39.41953
2945,49.125534
2946,37.952057
2947,29.46633
2948,28.00234
2949,26.493946
2950,19.7875
2951,36.52947
2952,31.801334
2953,37.096607
2954,29.143925
2955,38.090736
2956,33.217796
2957,18.241777
2958,22.25498
2959,35.748383
2960,22.428968
2961,18.44029
2962,11.261614
2963,12.366954
2964,18.178057
2965,18.908615
2966,22.520367
2967,23.191942
2968,25.765245
2969,32.330765
2970,27.647652
2971,23.836498
2972,22.667694
2973,20.460842
2974,11.160074
2975,21.33037
2976,17.011189
2977,24.466078
2978,26.076855
2979,16.636787
2980,10.434731
2981,13.919362
2982,17.124853
2983,15.035779
2984,16.557102
2985,31.738014
2986,22.422861
2987,15.417638
2988,7.5931954
2989,10.491705
2990,13.420292
2991,14.919251
2992,16.053875
2993,17.29061
2994,21.675587
2995,27.506094
2996,26.047375
2997,22.873838
2998,17.392387
2999,13.828474
3000,7.286055
3001,19.015959
3002,13.105931
3003,19.30701
3004,26.21537
3005,15.060785
3006,17.738907
3007,11.448426
3008,16.02829
3009,19.593758
3010,22.794537
3011,38.81857
3012,27.627182
3013,19.772015
3014,11.812179
3015,10.290094
3016,19.86486
3017,19.581932
3018,21.393024
3019,22.89251
3020,28.54611
3021,37.245964
3022,34.92666
3023,28.75293
3024,23.836498
3025,20.208445
3026,10.731132
3027,25.310652
3028,18.537334
3029,25.15828
3030,32.359596
3031,23.371847
3032,32.87125
3033,17.748783
3034,22.64916
3035,22.365028
3036,30.433214
3037,44.688763
3038,32.633125
3039,23.520296
3040,14.621624
3041,17.592833
3042,22.744843
3043,23.599434
3044,27.837822
3045,31.248926
3046,32.1016
3047,46.139595
3048,39.304195
3049,34.498158
3050,31.714888
3051,18.209688
3052,13.877352
3053,28.533697
3054,24.925737
3055,30.23851
3056,30.27385
3057,18.700989
3058,30.625994
3059,11.895939
3060,19.898298
3061,32.122726
3062,28.681381
3063,16.874666
3064,7.882537
3065,14.015231
3066,13.761923
3067,13.851564
3068,13.974382
3069,19.395323
3070,23.629477
3071,31.73
3072,28.816372
3073,25.299288
3074,22.077198
3075,13.029548
3076,6.5575233
3077,18.647638
3078,6.448812
3079,25.97772
3080,16.411768
3081,15.3198185
3082,14.632681
3083,27.118992
3084,32.279266
3085,49.502716
3086,36.47016
3087,26.063177
3088,15.865397
3089,18.858524
3090,23.367893
3091,28.453243
3092,31.197372
3093,34.5883
3094,35.54214
3095,47.47323
3096,40.44964
3097,36.70443
3098,27.316664
3099,19.271986
3100,14.683627
3101,33.070274
3102,25.869053
3103,31.908718
3104,38.63384
3105,27.298233
3106,14.844309
3107,34.299976
3108,26.451757
3109,31.958887
3110,28.538794
3111,30.084547
3112,49.767998
3113,34.33761
3114,25.047836
3115,16.493195
3116,20.060682
3117,25.701403
3118,26.933226
3119,30.550747
3120,31.770672
3121,39.291027
3122,46.357525
3123,38.324295
3124,33.466198
3125,29.233667
3126,25.629534
3127,15.078506
3128,32.561916
3129,27.080229
3130,32.139137
3131,39.653812
3132,23.687616
3133,28.418211
3134,19.312536
3135,22.273664
3136,34.87808
3137,25.798553
3138,19.068174
3139,12.94146
3140,18.857159
3141,16.919321
3142,17.917074
3143,19.732994
3144,23.25603
3145,25.798553
3146,29.660648
3147,26.786278
3148,27.796354
3149,21.210375
3150,18.232426
3151,14.007331
3152,24.185019
3153,13.053721
3154,31.067942
3155,16.701715
3156,25.813887
3157,29.214588
3158,20.716599
3159,18.96083
3160,21.409033
3161,35.924324
3162,28.302797
3163,16.761106
3164,8.223572
3165,16.39358
3166,14.238849
3167,14.522326
3168,22.018621
3169,21.244028
3170,30.188862
3171,37.04168
3172,27.884237
3173,25.893284
3174,18.845877
3175,14.238849
3176,8.796297
3177,25.493326
3178,18.241777
3179,31.597464
3180,42.361195
3181,27.837624
3182,21.428082
3183,26.235882
3184,44.390778
3185,30.061916
3186,20.850035
3187,12.8182955
3188,10.967266
3189,19.7875
3190,22.839205
3191,22.850767
3192,28.742481
3193,33.983032
3194,39.48678
3195,33.55622
3196,32.274437
3197,28.909279
3198,18.134396
3199,14.122023
3200,23.866056
3201,21.882252
3202,30.027134
3203,28.355312
3204,19.51905
3205,17.108353
3206,25.022707
3207,28.548256
3208,41.17427
3209,34.192772
3210,22.273664
3211,13.13489
3212,16.258114
3213,21.660717
3214,22.247837
3215,28.717499
3216,31.683668
3217,36.146503
3218,42.658443
3219,38.05797
3220,30.88091
3221,26.963444
3222,20.90863
3223,13.800331
3224,30.47885
3225,26.409803
3226,27.568909
3227,33.059196
3228,25.335367
3229,19.950684
3230,24.144892
3231,21.696869
3232,23.684526
3233,34.092728
3234,30.41313
3235,19.772015
3236,12.842878
3237,11.506997
3238,19.75997
3239,19.712725
3240,23.17565
3241,25.20606
3242,31.5717
3243,36.10645
3244,33.10262
3245,29.320501
3246,24.845339
3247,17.231972
3248,12.739639
3249,28.118359
3250,21.958874
3251,27.514723
3252,26.94626
3253,21.058088
3254,20.805037
3255,25.948135
3256,39.04992
3257,30.75671
3258,22.06949
3259,12.223862
3260,16.752409
3261,19.271986
3262,20.65505
3263,23.712038
3264,26.405943
3265,32.0297
3266,38.75507
3267,33.84066
3268,28.438433
3269,22.312859
3270,20.949215
3271,11.905702
3272,27.193336
3273,21.799881
3274,27.998232
3275,29.21645
3276,25.622412
3277,31.575048
3278,28.34313
3279,27.644493
3280,31.79716
3281,49.52208
3282,34.76964
3283,24.499186
3284,13.022175
3285,16.692118
3286,22.740898
3287,22.275131
3288,32.139137
3289,37.70413
3290,40.47097
3291,47.0992
3292,37.38942
3293,30.42082
3294,30.131275
3295,23.527979
3296,15.698872
3297,33.914295
3298,30.222324
3299,25.414661
3300,23.689241
3301,22.09496
3302,35.66239
3303,35.639942
3304,25.842398
3305,32.260647
3306,45.496597
3307,31.580132
3308,26.786278
3309,14.376985
3310,20.611055
3311,20.740881
3312,27.609356
3313,31.630812
3314,32.461063
3315,38.749046
3316,49.473343
3317,40.23594
3318,34.328888
3319,23.488735
3320,21.537964
3321,15.8123
3322,27.113155
3323,27.505798
3324,34.01562
3325,24.71852
3326,25.612114
3327,29.64326
3328,18.616259
3329,22.58143
3330,35.99521
3331,26.5403
3332,19.792461
3333,9.621148
3334,11.463411
3335,13.822907
3336,18.845877
3337,20.905577
3338,21.879438
3339,28.61467
3340,38.151268
3341,29.231136
3342,27.152306
3343,22.873838
3344,14.74569
3345,8.827491
3346,22.25974
3347,20.633564
3348,12.163742
3349,30.26692
3350,26.941769
3351,19.546541
3352,26.441984
3353,41.176495
3354,29.893656
3355,22.460903
3356,12.985423
3357,15.281809
3358,18.998447
3359,21.107374
3360,21.450169
3361,26.757013
3362,31.495785
3363,40.697205
3364,36.28547
3365,32.85698
3366,26.663523
3367,20.173725
3368,13.994981
3369,25.716434
3370,21.403263
3371,25.122465
3372,27.813776
3373,23.92768
3374,17.799255
3375,19.183792
3376,25.669628
3377,18.44029
3378,21.067726
3379,37.69222
3380,27.842342
3381,19.257132
3382,9.529825
3383,13.724237
3384,17.244785
3385,17.215355
3386,17.373293
3387,22.852175
3388,28.180593
3389,34.43365
3390,26.360867
3391,29.97458
3392,21.753563
3393,15.802702
3394,10.415764
3395,26.928198
3396,17.649212
3397,22.389591
3398,31.141218
3399,23.69351
3400,24.670614
3401,25.103947
3402,21.861153
3403,25.52025
3404,37.64644
3405,30.804718
3406,21.760365
3407,12.157014
3408,16.520185
3409,16.877546
3410,21.752436
3411,26.592167
3412,27.231993
3413,30.479313
3414,35.735035
3415,32.725727
3416,28.003187
3417,25.047836
3418,21.622108
3419,12.047715
3420,26.21537
3421,22.889338
3422,28.654675
3423,29.450802
3424,14.876502
3425,34.846264
3426,23.13301
3427,17.52761
3428,18.726156
3429,36.45441
3430,25.29507
3431,16.063103
3432,8.847715
3433,12.619256
3434,14.940552
3435,15.187708
3436,15.632941
3437,19.593758
3438,26.530163
3439,31.68558
3440,28.408484
3441,23.124393
3442,20.237823
3443,17.07903
3444,9.424071
3445,20.646784
3446,16.53947
3447,24.182152
3448,32.49404
3449,23.52684
3450,24.302546
3451,18.79008
3452,26.058968
3453,34.250538
3454,48.552063
3455,32.407104
3456,26.280554
3457,16.493412
3458,22.84674
3459,21.371748
3460,24.224522
3461,33.00919
3462,38.144188
3463,39.220627
3464,46.601093
3465,36.98595
3466,30.833145
3467,25.04236
3468,19.566938
3469,17.255255
3470,32.47908
3471,28.329689
3472,33.174294
3473,38.257664
3474,23.838522
3475,25.874851
3476,46.214237
3477,30.732374
3478,20.875057
3479,12.8079605
3480,15.059451
3481,22.102081
3482,21.798365
3483,26.550064
3484,26.249878
3485,33.328354
3486,43.08891
3487,33.912792
3488,30.195702
3489,25.631657
3490,19.038801
3491,13.622763
3492,27.265318
3493,23.114468
3494,35.8941
3495,32.413574
3496,14.920524
3497,35.920666
3498,22.689325
3499,19.351107
3500,20.374308
3501,33.254425
3502,26.897478
3503,17.921114
3504,10.366505
3505,15.597572
3506,13.294579
3507,13.787573
3508,23.242235
3509,21.658192
3510,27.162014
3511,33.1216
3512,25.885124
3513,23.015417
3514,19.452105
3515,13.676585
3516,11.26644
3517,23.773031
3518,19.215687
3519,21.017315
3520,26.181646
3521,27.754015
3522,31.543364
3523,20.77149
3524,24.1942
3525,44.256786
3526,30.516567
3527,18.241777
3528,11.719327
3529,14.411775
3530,15.211219
3531,19.146572
3532,22.900608
3533,26.80928
3534,32.479534
3535,34.146248
3536,31.474674
3537,27.327593
3538,24.936945
3539,18.96083
3540,11.097858
3541,29.85481
3542,21.314701
3543,22.646435
3544,31.66751
3545,23.596476
3546,32.656445
3547,31.803328
3548,21.143105
3549,28.13432
3550,40.07143
3551,26.533625
3552,22.648527
3553,13.377057
3554,17.42954
3555,20.365774
3556,23.477888
3557,25.88217
3558,28.850206
3559,29.800621
3560,37.460915
3561,32.88486
3562,26.682291
3563,23.971947
3564,17.826883
3565,13.292659
3566,30.631882
3567,22.081556
3568,30.860878
3569,29.413141
3570,20.655973
3571,24.841177
3572,31.12277
3573,9.887803
3574,17.919882
3575,20.520887
3576,37.1556
3577,26.41742
3578,17.128262
3579,10.301886
3580,9.330661
3581,12.490724
3582,18.437902
3583,18.938679
3584,23.259846
3585,26.961042
3586,38.02063
3587,32.628475
3588,29.129671
3589,22.365078
3590,17.120874
3591,9.486124
3592,22.275131
3593,19.546541
3594,18.181093
3595,15.503345
3596,26.773697
3597,15.786856
3598,27.031801
3599,32.2417
3600,54.598618
3601,36.76822
3602,28.408772
3603,15.908626
3604,26.534142
3605,21.825294
3606,29.049814
3607,28.681381
3608,31.299026
3609,38.16125
3610,50.9701
3611,43.239
3612,36.87752
3613,32.67782
3614,26.588913
3615,16.761106
3616,36.164093
3617,26.235882
3618,36.948635
3619,39.36354
